order_id,customer_id,product_id,order_date,quantity,price,cost,category,brand,sales_value,cost_value,profit,name,age,gender,location,signup_date,customer_tenure_days
810,155,110,2022-12-27,1,49,14,Luxury,Brand_3,49,14,35,Customer_155,37,Female,Groningen,2022-09-18,836
811,63,161,2023-06-11,4,158,51,Electronics,Brand_5,632,204,428,Customer_63,55,Female,Lagos,2021-01-09,1453
812,666,144,2021-07-10,4,341,198,Home,Brand_12,1364,792,572,Customer_666,33,Male,Utrecht,2021-04-23,1349
813,156,478,2023-02-01,1,131,108,Sports,Brand_1,131,108,23,Customer_156,25,Female,Groningen,2020-12-20,1473
814,829,425,2023-09-04,4,115,37,Books,Brand_8,460,148,312,Customer_829,51,Female,Groningen,2021-11-24,1134
815,59,9,2022-01-06,2,143,19,Electronics,Brand_15,286,38,248,Customer_59,43,Male,Tokyo,2021-05-27,1315
816,598,411,2021-06-22,2,152,137,Sports,Brand_11,304,274,30,Customer_598,63,Male,Amsterdam,2022-08-07,878
817,102,350,2022-12-31,1,301,123,Home,Brand_8,301,123,178,Customer_102,31,Male,Lagos,2020-08-25,1590
818,375,322,2022-01-11,2,116,101,Books,Brand_20,232,202,30,Customer_375,26,Male,Tokyo,2020-12-11,1482
819,718,270,2021-11-20,4,122,12,Sports,Brand_9,488,48,440,Customer_718,30,Female,Amsterdam,2023-01-14,718
820,746,493,2021-02-18,1,279,116,Luxury,Brand_9,279,116,163,Customer_746,44,Female,Eindhoven,2020-12-23,1470
821,175,453,2022-04-01,4,177,25,Luxury,Brand_17,708,100,608,Customer_175,56,Male,Utrecht,2023-12-26,372
822,371,406,2022-05-25,4,115,51,Clothing,Brand_10,460,204,256,Customer_371,36,Female,Lagos,2022-12-18,745
823,602,69,2023-05-26,2,180,118,Luxury,Brand_1,360,236,124,Customer_602,21,Female,Rotterdam,2022-04-06,1001
824,899,196,2021-01-09,4,165,22,Electronics,Brand_5,660,88,572,Customer_899,33,Male,Eindhoven,2023-08-06,514
825,336,257,2022-05-05,1,289,176,Sports,Brand_1,289,176,113,Customer_336,64,Female,Amsterdam,2022-07-06,910
826,827,123,2022-07-14,4,71,62,Electronics,Brand_6,284,248,36,Customer_827,50,Female,Groningen,2020-10-24,1530
827,20,205,2023-01-25,1,329,172,Electronics,Brand_17,329,172,157,Customer_20,46,Female,Amsterdam,2023-09-24,465
828,954,400,2022-05-26,2,232,145,Sports,Brand_10,464,290,174,Customer_954,19,Female,Groningen,2020-01-13,1815
829,490,270,2021-12-30,4,122,12,Sports,Brand_9,488,48,440,Customer_490,55,Female,Tokyo,2022-08-22,863
830,800,467,2023-05-02,2,245,131,Books,Brand_16,490,262,228,Customer_800,29,Female,Groningen,2021-03-09,1394
831,769,84,2022-08-04,3,330,163,Clothing,Brand_1,990,489,501,Customer_769,42,Male,Utrecht,2022-10-30,794
832,818,45,2021-01-22,1,230,78,Clothing,Brand_20,230,78,152,Customer_818,20,Male,Tokyo,2023-12-31,367
833,370,149,2023-01-10,4,187,7,Home,Brand_9,748,28,720,Customer_370,29,Female,Tokyo,2021-07-20,1261
834,409,86,2022-07-11,3,182,157,Home,Brand_8,546,471,75,Customer_409,26,Female,Tokyo,2023-11-07,421
835,995,365,2021-04-16,3,146,25,Luxury,Brand_17,438,75,363,Customer_995,29,Female,Amsterdam,2021-05-02,1340
836,501,393,2022-08-05,4,80,27,Home,Brand_4,320,108,212,Customer_501,53,Female,Rotterdam,2021-04-21,1351
837,5,153,2021-12-29,4,379,199,Luxury,Brand_2,1516,796,720,Customer_5,62,Female,Utrecht,2024-01-21,346
838,151,366,2023-09-09,2,171,19,Luxury,Brand_5,342,38,304,Customer_151,27,Female,Utrecht,2023-08-31,489
839,110,39,2022-04-27,4,263,199,Sports,Brand_8,1052,796,256,Customer_110,33,Female,Utrecht,2020-09-10,1574
840,70,425,2022-06-25,3,115,37,Books,Brand_8,345,111,234,Customer_70,59,Female,Groningen,2022-04-26,981
841,816,168,2022-10-10,4,216,39,Clothing,Brand_13,864,156,708,Customer_816,18,Male,Eindhoven,2023-08-28,492
842,644,467,2023-05-22,2,245,131,Books,Brand_16,490,262,228,Customer_644,19,Male,Utrecht,2021-03-29,1374
843,318,122,2022-02-15,4,66,54,Books,Brand_8,264,216,48,Customer_318,52,Male,Lagos,2020-10-15,1539
844,46,246,2022-10-13,3,236,103,Clothing,Brand_15,708,309,399,Customer_46,25,Female,Rotterdam,2022-12-08,755
845,547,94,2021-04-21,3,281,120,Books,Brand_15,843,360,483,Customer_547,49,Female,Groningen,2023-09-08,481
846,102,196,2022-12-29,1,165,22,Electronics,Brand_5,165,22,143,Customer_102,31,Male,Lagos,2020-08-25,1590
847,42,334,2022-08-28,3,287,124,Home,Brand_6,861,372,489,Customer_42,18,Female,Rotterdam,2023-07-09,542
848,72,457,2021-08-18,2,179,94,Sports,Brand_11,358,188,170,Customer_72,33,Female,Groningen,2020-05-18,1689
849,183,118,2022-06-24,4,234,144,Sports,Brand_12,936,576,360,Customer_183,53,Female,Accra,2020-08-28,1587
850,469,186,2021-06-21,4,136,9,Luxury,Brand_13,544,36,508,Customer_469,34,Female,Rotterdam,2023-05-30,582
851,562,133,2022-07-05,3,187,68,Luxury,Brand_9,561,204,357,Customer_562,24,Male,Utrecht,2020-04-30,1707
852,4,362,2022-12-04,1,249,112,Clothing,Brand_19,249,112,137,Customer_4,45,Female,Accra,2022-05-23,954
853,213,177,2022-09-19,4,179,157,Clothing,Brand_1,716,628,88,Customer_213,48,Female,Amsterdam,2023-02-14,687
854,305,375,2021-03-21,3,273,137,Electronics,Brand_2,819,411,408,Customer_305,30,Male,Groningen,2023-08-28,492
855,878,484,2022-10-16,2,249,52,Clothing,Brand_3,498,104,394,Customer_878,40,Female,Rotterdam,2021-08-22,1228
856,765,398,2021-08-25,4,69,21,Electronics,Brand_8,276,84,192,Customer_765,59,Female,Amsterdam,2022-01-11,1086
857,252,207,2021-01-26,4,108,76,Luxury,Brand_20,432,304,128,Customer_252,46,Female,Rotterdam,2020-07-12,1634
858,429,427,2022-05-06,2,340,193,Books,Brand_7,680,386,294,Customer_429,38,Female,Eindhoven,2022-06-03,943
859,778,159,2022-11-10,2,145,110,Home,Brand_1,290,220,70,Customer_778,38,Female,Utrecht,2020-03-05,1763
860,852,410,2023-08-18,4,49,20,Sports,Brand_2,196,80,116,Customer_852,57,Female,Rotterdam,2023-11-05,423
861,37,272,2021-07-22,4,192,75,Home,Brand_3,768,300,468,Customer_37,32,Female,Utrecht,2020-02-01,1796
862,447,297,2022-02-06,4,255,87,Luxury,Brand_2,1020,348,672,Customer_447,64,Female,Rotterdam,2021-07-21,1260
863,692,197,2021-10-19,4,187,93,Books,Brand_20,748,372,376,Customer_692,35,Female,Groningen,2023-02-16,685
864,770,330,2022-07-04,4,133,54,Luxury,Brand_17,532,216,316,Customer_770,20,Female,Lagos,2021-06-08,1303
865,435,489,2021-10-27,3,122,107,Books,Brand_9,366,321,45,Customer_435,29,Female,Groningen,2024-02-01,335
866,438,17,2021-11-08,1,189,42,Home,Brand_5,189,42,147,Customer_438,35,Male,Tokyo,2021-05-28,1314
867,766,48,2023-08-19,4,305,177,Clothing,Brand_1,1220,708,512,Customer_766,43,Female,Accra,2022-07-09,907
868,715,296,2022-04-10,3,261,120,Luxury,Brand_4,783,360,423,Customer_715,44,Female,Tokyo,2023-07-24,527
869,226,257,2021-01-08,3,289,176,Sports,Brand_1,867,528,339,Customer_226,31,Female,Groningen,2024-01-18,349
870,875,374,2022-10-31,3,81,59,Luxury,Brand_11,243,177,66,Customer_875,63,Female,Tokyo,2021-08-22,1228
871,564,490,2022-01-13,3,191,168,Books,Brand_5,573,504,69,Customer_564,37,Male,Rotterdam,2023-01-25,707
872,485,276,2022-01-04,3,256,95,Home,Brand_9,768,285,483,Customer_485,48,Female,Rotterdam,2022-08-15,870
873,349,93,2023-07-30,1,194,179,Clothing,Brand_19,194,179,15,Customer_349,37,Female,Utrecht,2021-07-05,1276
874,915,244,2021-08-29,1,158,146,Sports,Brand_12,158,146,12,Customer_915,63,Female,Amsterdam,2020-10-15,1539
875,528,46,2021-11-05,1,286,189,Clothing,Brand_14,286,189,97,Customer_528,32,Female,Tokyo,2020-11-16,1507
876,983,81,2021-09-29,4,148,138,Electronics,Brand_16,592,552,40,Customer_983,28,Female,Rotterdam,2021-10-30,1159
877,774,222,2022-10-13,2,331,184,Books,Brand_17,662,368,294,Customer_774,30,Female,Accra,2020-09-25,1559
878,67,32,2021-11-06,4,141,31,Luxury,Brand_10,564,124,440,Customer_67,56,Female,Utrecht,2021-04-21,1351
879,761,402,2023-03-12,2,283,162,Home,Brand_4,566,324,242,Customer_761,41,Female,Tokyo,2022-01-02,1095
880,946,220,2021-04-13,1,235,125,Books,Brand_17,235,125,110,Customer_946,62,Female,Accra,2021-01-10,1452
881,654,283,2022-09-01,2,107,41,Books,Brand_7,214,82,132,Customer_654,30,Male,Lagos,2020-01-26,1802
882,503,74,2021-06-19,3,111,77,Books,Brand_3,333,231,102,Customer_503,41,Female,Accra,2023-10-16,443
883,455,57,2022-03-09,3,146,134,Electronics,Brand_15,438,402,36,Customer_455,46,Female,Eindhoven,2021-10-06,1183
884,541,44,2022-07-12,1,390,198,Luxury,Brand_17,390,198,192,Customer_541,24,Female,Groningen,2022-09-13,841
885,311,389,2023-04-10,3,154,147,Luxury,Brand_18,462,441,21,Customer_311,33,Female,Tokyo,2020-03-05,1763
886,867,433,2023-04-06,2,142,110,Electronics,Brand_10,284,220,64,Customer_867,43,Female,Accra,2021-07-31,1250
887,954,138,2022-10-18,1,190,121,Sports,Brand_20,190,121,69,Customer_954,19,Female,Groningen,2020-01-13,1815
888,137,345,2021-10-17,2,51,16,Home,Brand_20,102,32,70,Customer_137,39,Female,Accra,2023-01-04,728
889,198,186,2021-08-27,3,136,9,Luxury,Brand_13,408,27,381,Customer_198,32,Female,Tokyo,2022-06-01,945
890,639,361,2021-02-09,2,141,69,Electronics,Brand_18,282,138,144,Customer_639,33,Female,Groningen,2020-07-03,1643
891,63,166,2021-02-06,3,184,114,Electronics,Brand_1,552,342,210,Customer_63,55,Female,Lagos,2021-01-09,1453
892,287,389,2022-05-01,3,154,147,Luxury,Brand_18,462,441,21,Customer_287,48,Female,Groningen,2022-08-26,859
893,952,433,2022-09-06,3,142,110,Electronics,Brand_10,426,330,96,Customer_952,29,Male,Accra,2020-04-08,1729
894,355,352,2022-06-28,3,70,35,Luxury,Brand_5,210,105,105,Customer_355,23,Male,Groningen,2020-10-15,1539
895,705,116,2022-11-07,4,236,167,Luxury,Brand_10,944,668,276,Customer_705,19,Male,Eindhoven,2020-07-11,1635
896,170,12,2021-06-23,4,359,190,Home,Brand_4,1436,760,676,Customer_170,18,Male,Utrecht,2022-10-15,809
897,851,88,2022-07-20,2,158,124,Sports,Brand_12,316,248,68,Customer_851,31,Female,Lagos,2023-07-23,528
898,477,272,2021-01-19,3,192,75,Home,Brand_3,576,225,351,Customer_477,59,Male,Amsterdam,2023-04-29,613
899,266,41,2022-02-16,4,265,73,Books,Brand_8,1060,292,768,Customer_266,24,Female,Tokyo,2022-04-22,985
900,413,445,2022-04-20,1,302,162,Electronics,Brand_3,302,162,140,Customer_413,39,Female,Tokyo,2023-09-23,466
901,724,216,2023-04-29,1,49,18,Sports,Brand_9,49,18,31,Customer_724,35,Female,Lagos,2022-07-05,911
902,899,66,2023-02-18,4,302,127,Sports,Brand_7,1208,508,700,Customer_899,33,Male,Eindhoven,2023-08-06,514
903,908,346,2022-10-06,1,248,94,Books,Brand_12,248,94,154,Customer_908,51,Female,Lagos,2021-09-29,1190
904,8,15,2021-06-06,2,233,141,Sports,Brand_13,466,282,184,Customer_8,46,Female,Accra,2022-11-29,764
905,305,363,2022-09-30,2,224,45,Luxury,Brand_2,448,90,358,Customer_305,30,Male,Groningen,2023-08-28,492
906,205,377,2022-11-27,4,220,25,Clothing,Brand_7,880,100,780,Customer_205,42,Male,Accra,2020-01-11,1817
907,849,303,2021-06-23,2,291,148,Sports,Brand_17,582,296,286,Customer_849,28,Male,Amsterdam,2022-06-08,938
908,906,208,2023-05-15,3,211,172,Books,Brand_8,633,516,117,Customer_906,52,Female,Rotterdam,2021-02-16,1415
909,973,123,2023-04-20,1,71,62,Electronics,Brand_6,71,62,9,Customer_973,64,Female,Lagos,2022-09-09,845
910,927,77,2021-10-06,1,148,113,Luxury,Brand_8,148,113,35,Customer_927,40,Male,Groningen,2020-04-30,1707
911,4,105,2021-11-19,4,94,28,Sports,Brand_20,376,112,264,Customer_4,45,Female,Accra,2022-05-23,954
912,387,230,2021-05-10,4,316,174,Home,Brand_18,1264,696,568,Customer_387,50,Female,Groningen,2020-07-17,1629
913,457,76,2022-11-12,2,200,170,Electronics,Brand_8,400,340,60,Customer_457,48,Female,Lagos,2021-01-17,1445
914,435,281,2022-08-25,3,144,61,Luxury,Brand_17,432,183,249,Customer_435,29,Female,Groningen,2024-02-01,335
915,563,148,2022-08-30,4,268,128,Home,Brand_15,1072,512,560,Customer_563,36,Male,Tokyo,2022-10-06,818
916,293,152,2022-04-28,4,195,73,Luxury,Brand_4,780,292,488,Customer_293,49,Female,Accra,2022-03-23,1015
917,645,212,2022-01-08,3,342,174,Electronics,Brand_10,1026,522,504,Customer_645,24,Male,Eindhoven,2023-03-07,666
918,755,241,2021-02-11,4,227,119,Books,Brand_8,908,476,432,Customer_755,43,Female,Rotterdam,2021-11-21,1137
919,254,406,2022-12-24,4,115,51,Clothing,Brand_10,460,204,256,Customer_254,45,Female,Utrecht,2020-01-25,1803
920,694,364,2023-09-05,3,197,115,Electronics,Brand_3,591,345,246,Customer_694,45,Female,Eindhoven,2021-08-04,1246
921,734,376,2021-11-03,1,348,187,Sports,Brand_6,348,187,161,Customer_734,19,Female,Tokyo,2023-08-08,512
922,804,314,2022-06-30,1,316,165,Electronics,Brand_17,316,165,151,Customer_804,53,Female,Groningen,2021-07-24,1257
923,688,368,2021-06-23,3,141,133,Electronics,Brand_16,423,399,24,Customer_688,61,Female,Tokyo,2023-01-02,730
924,989,274,2023-02-05,1,235,36,Home,Brand_2,235,36,199,Customer_989,46,Female,Tokyo,2022-06-14,932
925,633,356,2022-01-09,2,212,184,Clothing,Brand_17,424,368,56,Customer_633,46,Female,Rotterdam,2020-05-28,1679
926,398,260,2021-05-13,3,209,123,Luxury,Brand_9,627,369,258,Customer_398,24,Female,Accra,2020-05-31,1676
927,490,342,2022-06-17,4,140,118,Electronics,Brand_3,560,472,88,Customer_490,55,Female,Tokyo,2022-08-22,863
928,826,203,2022-05-14,4,228,169,Home,Brand_9,912,676,236,Customer_826,59,Female,Rotterdam,2023-04-15,627
929,943,482,2022-02-17,4,243,52,Luxury,Brand_2,972,208,764,Customer_943,62,Male,Eindhoven,2022-05-22,955
930,526,59,2021-09-21,2,352,192,Sports,Brand_4,704,384,320,Customer_526,28,Male,Tokyo,2022-06-12,934
931,610,486,2021-06-06,3,215,78,Home,Brand_17,645,234,411,Customer_610,53,Female,Rotterdam,2021-08-23,1227
932,913,27,2021-09-05,1,343,155,Sports,Brand_15,343,155,188,Customer_913,49,Male,Amsterdam,2023-11-03,425
933,372,480,2021-02-20,4,260,115,Books,Brand_10,1040,460,580,Customer_372,46,Female,Rotterdam,2023-10-09,450
934,733,160,2021-07-03,2,82,34,Luxury,Brand_17,164,68,96,Customer_733,42,Male,Groningen,2021-01-27,1435
935,185,450,2023-01-06,4,156,29,Clothing,Brand_8,624,116,508,Customer_185,35,Male,Lagos,2022-04-11,996
936,817,185,2021-08-25,3,191,98,Home,Brand_19,573,294,279,Customer_817,48,Male,Tokyo,2020-01-21,1807
937,781,166,2021-03-27,1,184,114,Electronics,Brand_1,184,114,70,Customer_781,64,Female,Accra,2021-12-20,1108
938,395,467,2022-04-30,4,245,131,Books,Brand_16,980,524,456,Customer_395,51,Female,Lagos,2022-11-07,786
939,157,428,2021-06-10,3,188,47,Books,Brand_11,564,141,423,Customer_157,44,Female,Amsterdam,2023-05-20,592
940,808,450,2021-04-03,3,156,29,Clothing,Brand_8,468,87,381,Customer_808,50,Female,Tokyo,2020-07-19,1627
941,111,203,2021-11-01,3,228,169,Home,Brand_9,684,507,177,Customer_111,40,Male,Eindhoven,2020-06-21,1655
942,3,277,2021-09-23,4,273,102,Sports,Brand_16,1092,408,684,Customer_3,42,Male,Tokyo,2022-02-22,1044
943,89,252,2021-01-17,3,178,164,Sports,Brand_7,534,492,42,Customer_89,34,Male,Accra,2022-12-26,737
944,656,33,2022-07-26,1,141,72,Books,Brand_8,141,72,69,Customer_656,26,Female,Tokyo,2020-04-11,1726
945,624,359,2021-04-30,3,273,114,Electronics,Brand_4,819,342,477,Customer_624,45,Male,Amsterdam,2023-10-07,452
946,606,289,2021-11-18,2,163,112,Books,Brand_12,326,224,102,Customer_606,30,Female,Groningen,2021-04-26,1346
947,746,28,2023-08-09,4,295,122,Sports,Brand_3,1180,488,692,Customer_746,44,Female,Eindhoven,2020-12-23,1470
948,612,364,2021-10-22,4,197,115,Electronics,Brand_3,788,460,328,Customer_612,18,Male,Lagos,2023-04-07,635
949,477,475,2021-12-17,1,193,154,Home,Brand_1,193,154,39,Customer_477,59,Male,Amsterdam,2023-04-29,613
950,137,367,2023-06-15,3,174,169,Books,Brand_19,522,507,15,Customer_137,39,Female,Accra,2023-01-04,728
951,16,388,2023-05-14,1,112,35,Sports,Brand_2,112,35,77,Customer_16,61,Female,Lagos,2021-07-14,1267
952,3,78,2023-04-18,4,125,52,Sports,Brand_5,500,208,292,Customer_3,42,Male,Tokyo,2022-02-22,1044
953,990,405,2022-01-16,1,127,82,Home,Brand_15,127,82,45,Customer_990,51,Female,Tokyo,2022-09-10,844
954,366,455,2023-04-26,4,112,54,Clothing,Brand_13,448,216,232,Customer_366,31,Male,Rotterdam,2021-02-28,1403
955,470,354,2022-02-15,3,139,127,Home,Brand_14,417,381,36,Customer_470,48,Female,Eindhoven,2023-10-03,456
956,296,439,2022-10-29,1,139,17,Sports,Brand_16,139,17,122,Customer_296,49,Male,Tokyo,2023-02-07,694
957,293,99,2022-12-08,1,219,193,Luxury,Brand_4,219,193,26,Customer_293,49,Female,Accra,2022-03-23,1015
958,723,17,2021-10-21,1,189,42,Home,Brand_5,189,42,147,Customer_723,53,Male,Amsterdam,2023-03-24,649
959,270,51,2023-03-18,1,117,25,Sports,Brand_15,117,25,92,Customer_270,62,Male,Amsterdam,2021-02-09,1422
960,228,342,2023-03-11,4,140,118,Electronics,Brand_3,560,472,88,Customer_228,41,Male,Tokyo,2021-07-07,1274
961,492,410,2022-07-03,3,49,20,Sports,Brand_2,147,60,87,Customer_492,31,Female,Amsterdam,2021-04-25,1347
962,704,433,2023-03-13,4,142,110,Electronics,Brand_10,568,440,128,Customer_704,58,Female,Rotterdam,2022-09-10,844
963,314,462,2022-11-28,4,248,71,Home,Brand_16,992,284,708,Customer_314,21,Female,Amsterdam,2021-09-04,1215
964,857,263,2023-02-03,1,335,154,Clothing,Brand_18,335,154,181,Customer_857,23,Female,Utrecht,2021-07-07,1274
965,853,129,2021-12-01,1,17,11,Clothing,Brand_11,17,11,6,Customer_853,64,Female,Eindhoven,2020-11-15,1508
966,260,184,2021-05-07,3,251,196,Luxury,Brand_4,753,588,165,Customer_260,31,Female,Eindhoven,2022-06-30,916
967,995,125,2022-03-17,2,366,177,Electronics,Brand_20,732,354,378,Customer_995,29,Female,Amsterdam,2021-05-02,1340
968,269,457,2021-03-21,3,179,94,Sports,Brand_11,537,282,255,Customer_269,48,Male,Groningen,2024-01-28,339
969,113,231,2023-08-11,3,123,112,Sports,Brand_15,369,336,33,Customer_113,55,Female,Rotterdam,2020-09-08,1576
970,265,229,2023-07-31,1,318,138,Books,Brand_1,318,138,180,Customer_265,18,Female,Amsterdam,2022-01-31,1066
971,910,206,2021-12-05,4,29,9,Home,Brand_11,116,36,80,Customer_910,54,Female,Amsterdam,2020-04-30,1707
972,261,169,2023-08-31,1,101,32,Electronics,Brand_14,101,32,69,Customer_261,38,Male,Groningen,2022-11-27,766
973,362,17,2021-11-01,1,189,42,Home,Brand_5,189,42,147,Customer_362,52,Female,Groningen,2022-05-13,964
974,104,127,2023-01-18,3,218,137,Clothing,Brand_11,654,411,243,Customer_104,51,Female,Accra,2023-03-24,649
975,605,474,2021-08-19,2,213,16,Books,Brand_3,426,32,394,Customer_605,53,Male,Groningen,2020-09-30,1554
976,63,208,2022-08-01,4,211,172,Books,Brand_8,844,688,156,Customer_63,55,Female,Lagos,2021-01-09,1453
977,44,69,2021-08-11,3,180,118,Luxury,Brand_1,540,354,186,Customer_44,38,Female,Eindhoven,2020-11-08,1515
978,7,71,2021-06-11,1,151,123,Luxury,Brand_6,151,123,28,Customer_7,47,Female,Utrecht,2023-05-23,589
979,765,479,2021-01-16,3,147,90,Sports,Brand_15,441,270,171,Customer_765,59,Female,Amsterdam,2022-01-11,1086
980,440,282,2023-01-30,2,133,58,Luxury,Brand_10,266,116,150,Customer_440,38,Male,Utrecht,2021-11-22,1136
981,820,493,2022-03-19,2,279,116,Luxury,Brand_9,558,232,326,Customer_820,60,Male,Utrecht,2021-10-29,1160
982,845,376,2023-06-18,4,348,187,Sports,Brand_6,1392,748,644,Customer_845,48,Female,Rotterdam,2022-09-15,839
983,641,490,2021-06-17,4,191,168,Books,Brand_5,764,672,92,Customer_641,25,Female,Accra,2020-01-08,1820
984,934,82,2022-02-06,3,237,176,Clothing,Brand_16,711,528,183,Customer_934,57,Female,Groningen,2023-06-30,551
985,472,99,2023-07-11,3,219,193,Luxury,Brand_4,657,579,78,Customer_472,32,Female,Groningen,2023-08-28,492
986,164,67,2023-01-14,3,95,11,Luxury,Brand_7,285,33,252,Customer_164,26,Female,Utrecht,2020-09-27,1557
987,775,253,2021-09-21,2,196,15,Home,Brand_17,392,30,362,Customer_775,22,Male,Eindhoven,2022-05-18,959
988,175,479,2021-06-23,3,147,90,Sports,Brand_15,441,270,171,Customer_175,56,Male,Utrecht,2023-12-26,372
989,34,410,2022-02-22,3,49,20,Sports,Brand_2,147,60,87,Customer_34,52,Female,Rotterdam,2021-05-06,1336
990,356,37,2021-02-22,1,300,196,Books,Brand_8,300,196,104,Customer_356,50,Female,Amsterdam,2022-02-08,1058
991,329,324,2022-06-10,1,381,182,Clothing,Brand_20,381,182,199,Customer_329,20,Female,Accra,2023-09-24,465
992,845,64,2023-09-25,3,240,166,Electronics,Brand_16,720,498,222,Customer_845,48,Female,Rotterdam,2022-09-15,839
993,402,41,2022-10-29,1,265,73,Books,Brand_8,265,73,192,Customer_402,55,Female,Groningen,2022-05-29,948
994,514,489,2021-08-09,1,122,107,Books,Brand_9,122,107,15,Customer_514,19,Female,Lagos,2022-04-11,996
995,990,451,2022-12-06,4,217,100,Electronics,Brand_8,868,400,468,Customer_990,51,Female,Tokyo,2022-09-10,844
996,873,229,2021-02-09,4,318,138,Books,Brand_1,1272,552,720,Customer_873,29,Female,Eindhoven,2023-11-18,410
997,913,390,2021-08-15,4,138,70,Home,Brand_2,552,280,272,Customer_913,49,Male,Amsterdam,2023-11-03,425
998,350,154,2023-06-11,2,99,25,Sports,Brand_9,198,50,148,Customer_350,50,Female,Rotterdam,2020-06-15,1661
999,369,130,2021-12-12,4,205,24,Books,Brand_8,820,96,724,Customer_369,26,Female,Groningen,2024-01-23,344
1000,977,161,2021-11-18,4,158,51,Electronics,Brand_5,632,204,428,Customer_977,51,Male,Groningen,2020-06-12,1664
1001,547,261,2022-11-03,4,166,97,Clothing,Brand_6,664,388,276,Customer_547,49,Female,Groningen,2023-09-08,481
1002,691,62,2022-07-18,2,282,104,Electronics,Brand_9,564,208,356,Customer_691,61,Female,Accra,2020-09-29,1555
1003,366,234,2021-05-18,2,249,102,Books,Brand_13,498,204,294,Customer_366,31,Male,Rotterdam,2021-02-28,1403
1004,422,253,2022-11-22,2,196,15,Home,Brand_17,392,30,362,Customer_422,56,Female,Accra,2020-12-12,1481
1005,628,21,2022-06-07,1,245,190,Luxury,Brand_14,245,190,55,Customer_628,33,Female,Accra,2022-02-20,1046
1006,435,408,2021-09-14,3,180,174,Electronics,Brand_2,540,522,18,Customer_435,29,Female,Groningen,2024-02-01,335
1007,644,303,2023-08-15,4,291,148,Sports,Brand_17,1164,592,572,Customer_644,19,Male,Utrecht,2021-03-29,1374
1008,318,153,2021-06-29,4,379,199,Luxury,Brand_2,1516,796,720,Customer_318,52,Male,Lagos,2020-10-15,1539
1009,737,437,2022-04-30,2,273,99,Sports,Brand_11,546,198,348,Customer_737,46,Male,Tokyo,2023-08-05,515
1010,660,58,2021-08-07,3,217,138,Electronics,Brand_17,651,414,237,Customer_660,22,Female,Rotterdam,2021-05-29,1313
